#èëÇ´çûÇ›ÉtÉ@ÉCÉãñº   :              Tomlinson_150708_101.dat
#ì˙éû                :        2015/07/08 13:46:29
#äiéqíËêîa (nm)Å@     :          2.46E-10
#ã§êUé¸îgêîf (MHz)Å@  :           3250000.00
#éøì_ÇÃéøó m(kg)      :          3.10E-13
#ÇŒÇÀíËêîK(N/m)       :         3.20E+03
#îSê´íËêîH(Ns/m)      :         2.5000E-05
#äÓî¬É|ÉeÉìÉVÉÉÉãUo(J):             1.2000E-17
#äÓî¬êUïùX (nm)       :         2.0000E-10
#
# 1.åoâﬂéûä‘t 2.íTêjà íuxt 3.íTêjë¨ìxvt 4.äÓî¬à íuxs 5.äÓî¬ë¨ìxvs 6.åoâﬂéûä‘Ti(s) 7.íTêjà íuXxt(m) 8.äÓî¬à íuXxs(m) 9.äÓî¬Ç…Ç©Ç©ÇÈóÕfsub
  0.3839026  -1.263828E+00  -5.317158E-01  4.736449E+00  1.913265E+00  1.880000E-08  -4.948156E-11  1.854420E-10  7.249207E+00
  0.3879867  -1.265801E+00  -4.347630E-01  4.728596E+00  1.932593E+00  1.900000E-08  -4.955880E-11  1.851345E-10  7.897444E+00
  0.3920708  -1.267383E+00  -3.403128E-01  4.720663E+00  1.951889E+00  1.920000E-08  -4.962073E-11  1.848240E-10  8.562549E+00
  0.3961548  -1.268584E+00  -2.484708E-01  4.712652E+00  1.971152E+00  1.940000E-08  -4.966777E-11  1.845103E-10  9.243324E+00
  0.4002389  -1.269416E+00  -1.593363E-01  4.704563E+00  1.990382E+00  1.960000E-08  -4.970033E-11  1.841936E-10  9.938559E+00
  0.4043230  -1.269890E+00  -7.300284E-02  4.696395E+00  2.009579E+00  1.980000E-08  -4.971887E-11  1.838738E-10  1.064703E+01
  0.4084070  -1.270017E+00  1.044251E-02  4.688148E+00  2.028743E+00  2.000000E-08  -4.972383E-11  1.835509E-10  1.136751E+01
  0.4124911  -1.269809E+00  9.091878E-02  4.679824E+00  2.047873E+00  2.020000E-08  -4.971569E-11  1.832250E-10  1.209875E+01
  0.4165752  -1.269278E+00  1.683513E-01  4.671421E+00  2.066968E+00  2.040000E-08  -4.969492E-11  1.828960E-10  1.283951E+01
  0.4206593  -1.268438E+00  2.426718E-01  4.662940E+00  2.086029E+00  2.060000E-08  -4.966202E-11  1.825640E-10  1.358854E+01
  0.4247433  -1.267300E+00  3.138183E-01  4.654382E+00  2.105056E+00  2.080000E-08  -4.961748E-11  1.822289E-10  1.434460E+01
  0.4288274  -1.265879E+00  3.817354E-01  4.645746E+00  2.124047E+00  2.100000E-08  -4.956183E-11  1.818908E-10  1.510643E+01
  0.4329115  -1.264187E+00  4.463738E-01  4.637033E+00  2.143003E+00  2.120000E-08  -4.949558E-11  1.815496E-10  1.587281E+01
  0.4369955  -1.262237E+00  5.076910E-01  4.628242E+00  2.161923E+00  2.140000E-08  -4.941926E-11  1.812055E-10  1.664248E+01
  0.4410796  -1.260044E+00  5.656507E-01  4.619374E+00  2.180807E+00  2.160000E-08  -4.933340E-11  1.808583E-10  1.741422E+01
  0.4451637  -1.257621E+00  6.202229E-01  4.610429E+00  2.199654E+00  2.180000E-08  -4.923854E-11  1.805080E-10  1.818683E+01
  0.4492477  -1.254983E+00  6.713840E-01  4.601407E+00  2.218465E+00  2.200000E-08  -4.913523E-11  1.801548E-10  1.895910E+01
  0.4533318  -1.252142E+00  7.191167E-01  4.592308E+00  2.237239E+00  2.220000E-08  -4.902402E-11  1.797986E-10  1.972985E+01
  0.4574159  -1.249114E+00  7.634099E-01  4.583133E+00  2.255976E+00  2.240000E-08  -4.890544E-11  1.794393E-10  2.049791E+01
  0.4615000  -1.245911E+00  8.042587E-01  4.573881E+00  2.274675E+00  2.260000E-08  -4.878006E-11  1.790771E-10  2.126215E+01
  0.4655840  -1.242549E+00  8.416640E-01  4.564553E+00  2.293336E+00  2.280000E-08  -4.864842E-11  1.787119E-10  2.202145E+01
  0.4696681  -1.239041E+00  8.756328E-01  4.555149E+00  2.311959E+00  2.300000E-08  -4.851108E-11  1.783437E-10  2.277472E+01
  0.4737522  -1.235401E+00  9.061779E-01  4.545669E+00  2.330543E+00  2.320000E-08  -4.836858E-11  1.779725E-10  2.352091E+01
  0.4778362  -1.231644E+00  9.333176E-01  4.536113E+00  2.349088E+00  2.340000E-08  -4.822147E-11  1.775984E-10  2.425898E+01
  0.4819203  -1.227783E+00  9.570761E-01  4.526481E+00  2.367594E+00  2.360000E-08  -4.807028E-11  1.772213E-10  2.498796E+01
  0.4860044  -1.223831E+00  9.774825E-01  4.516774E+00  2.386061E+00  2.380000E-08  -4.791557E-11  1.768413E-10  2.570688E+01
  0.4900885  -1.219803E+00  9.945713E-01  4.506991E+00  2.404488E+00  2.400000E-08  -4.775786E-11  1.764582E-10  2.641484E+01
  0.4941725  -1.215712E+00  1.008382E+00  4.497134E+00  2.422875E+00  2.420000E-08  -4.759768E-11  1.760723E-10  2.711096E+01
  0.4982566  -1.211571E+00  1.018959E+00  4.487201E+00  2.441221E+00  2.440000E-08  -4.743555E-11  1.756834E-10  2.779441E+01
  0.5023407  -1.207393E+00  1.026352E+00  4.477193E+00  2.459527E+00  2.460000E-08  -4.727199E-11  1.752916E-10  2.846441E+01
  0.5064247  -1.203192E+00  1.030613E+00  4.467111E+00  2.477791E+00  2.480000E-08  -4.710749E-11  1.748969E-10  2.912021E+01
  0.5105088  -1.198979E+00  1.031801E+00  4.456955E+00  2.496014E+00  2.500000E-08  -4.694256E-11  1.744992E-10  2.976113E+01
  0.5145929  -1.194768E+00  1.029977E+00  4.446724E+00  2.514196E+00  2.520000E-08  -4.677768E-11  1.740986E-10  3.038652E+01
  0.5186769  -1.190570E+00  1.025206E+00  4.436418E+00  2.532336E+00  2.540000E-08  -4.661333E-11  1.736952E-10  3.099579E+01
  0.5227610  -1.186398E+00  1.017557E+00  4.426039E+00  2.550433E+00  2.560000E-08  -4.644998E-11  1.732888E-10  3.158840E+01
  0.5268451  -1.182262E+00  1.007103E+00  4.415586E+00  2.568488E+00  2.580000E-08  -4.628807E-11  1.728795E-10  3.216385E+01
  0.5309292  -1.178175E+00  9.939193E-01  4.405059E+00  2.586500E+00  2.600000E-08  -4.612805E-11  1.724674E-10  3.272171E+01
  0.5350132  -1.174147E+00  9.780832E-01  4.394459E+00  2.604469E+00  2.620000E-08  -4.597035E-11  1.720524E-10  3.326158E+01
  0.5390973  -1.170190E+00  9.596758E-01  4.383786E+00  2.622395E+00  2.640000E-08  -4.581540E-11  1.716345E-10  3.378313E+01
  0.5431814  -1.166312E+00  9.387801E-01  4.373039E+00  2.640277E+00  2.660000E-08  -4.566358E-11  1.712137E-10  3.428607E+01
  0.5472654  -1.162525E+00  9.154813E-01  4.362220E+00  2.658114E+00  2.680000E-08  -4.551530E-11  1.707901E-10  3.477016E+01
  0.5513495  -1.158837E+00  8.898663E-01  4.351327E+00  2.675908E+00  2.700000E-08  -4.537094E-11  1.703637E-10  3.523521E+01
  0.5554336  -1.155259E+00  8.620237E-01  4.340363E+00  2.693656E+00  2.720000E-08  -4.523084E-11  1.699344E-10  3.568109E+01
  0.5595177  -1.151799E+00  8.320437E-01  4.329325E+00  2.711360E+00  2.740000E-08  -4.509537E-11  1.695022E-10  3.610770E+01
  0.5636017  -1.148466E+00  8.000172E-01  4.318216E+00  2.729019E+00  2.760000E-08  -4.496486E-11  1.690673E-10  3.651501E+01
  0.5676858  -1.145267E+00  7.660365E-01  4.307034E+00  2.746632E+00  2.780000E-08  -4.483963E-11  1.686295E-10  3.690300E+01
  0.5717699  -1.142211E+00  7.301943E-01  4.295781E+00  2.764199E+00  2.800000E-08  -4.471999E-11  1.681889E-10  3.727174E+01
  0.5758539  -1.139305E+00  6.925839E-01  4.284456E+00  2.781720E+00  2.820000E-08  -4.460621E-11  1.677455E-10  3.762129E+01
  0.5799380  -1.136556E+00  6.532990E-01  4.273060E+00  2.799195E+00  2.840000E-08  -4.449859E-11  1.672993E-10  3.795180E+01
  0.5840221  -1.133971E+00  6.124331E-01  4.261592E+00  2.816623E+00  2.860000E-08  -4.439737E-11  1.668503E-10  3.826343E+01
  0.5881061  -1.131556E+00  5.700800E-01  4.250053E+00  2.834004E+00  2.880000E-08  -4.430281E-11  1.663986E-10  3.855638E+01
  0.5921902  -1.129317E+00  5.263328E-01  4.238443E+00  2.851338E+00  2.900000E-08  -4.421513E-11  1.659440E-10  3.883089E+01
  0.5962743  -1.127259E+00  4.812845E-01  4.226763E+00  2.868625E+00  2.920000E-08  -4.413456E-11  1.654867E-10  3.908723E+01
  0.6003584  -1.125387E+00  4.350271E-01  4.215012E+00  2.885863E+00  2.940000E-08  -4.406128E-11  1.650266E-10  3.932570E+01
  0.6044424  -1.123707E+00  3.876522E-01  4.203191E+00  2.903053E+00  2.960000E-08  -4.399550E-11  1.645638E-10  3.954663E+01
  0.6085265  -1.122222E+00  3.392502E-01  4.191300E+00  2.920195E+00  2.980000E-08  -4.393737E-11  1.640982E-10  3.975038E+01
  0.6126106  -1.120937E+00  2.899104E-01  4.179338E+00  2.937288E+00  3.000000E-08  -4.388705E-11  1.636299E-10  3.993732E+01
  0.6166946  -1.119855E+00  2.397211E-01  4.167308E+00  2.954332E+00  3.020000E-08  -4.384470E-11  1.631589E-10  4.010787E+01
  0.6207787  -1.118980E+00  1.887692E-01  4.155207E+00  2.971327E+00  3.040000E-08  -4.381043E-11  1.626852E-10  4.026244E+01
  0.6248628  -1.118314E+00  1.371399E-01  4.143037E+00  2.988273E+00  3.060000E-08  -4.378437E-11  1.622087E-10  4.040147E+01
  0.6289468  -1.117861E+00  8.491716E-02  4.130799E+00  3.005168E+00  3.080000E-08  -4.376661E-11  1.617295E-10  4.052541E+01
  0.6330309  -1.117621E+00  3.218319E-02  4.118491E+00  3.022013E+00  3.100000E-08  -4.375724E-11  1.612476E-10  4.063475E+01
  0.6371150  -1.117598E+00  -2.098157E-02  4.106114E+00  3.038808E+00  3.120000E-08  -4.375634E-11  1.607631E-10  4.072995E+01
  0.6411991  -1.117793E+00  -7.449844E-02  4.093669E+00  3.055553E+00  3.140000E-08  -4.376397E-11  1.602758E-10  4.081152E+01
  0.6452831  -1.118207E+00  -1.282907E-01  4.081156E+00  3.072246E+00  3.160000E-08  -4.378018E-11  1.597859E-10  4.087994E+01
  0.6493672  -1.118841E+00  -1.822834E-01  4.068575E+00  3.088888E+00  3.180000E-08  -4.380500E-11  1.592933E-10  4.093573E+01
